,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
74,id5031,A fallen leaf,will turn into a treeSALILSPLITCHECKwill become bright greenSALILSPLITCHECKwill begin to recycle the nutrients that made up its structure (correct)SALILSPLITCHECKis likely to continue to grow, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
170,id5127,"In order for crops to grow food safely, pesticides are used on them. When it floods, this causes t he what to be poisonous?",airSALILSPLITCHECKCornSALILSPLITCHECKRunoff (correct)SALILSPLITCHECKfarmers, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
287,id5244,"A Punnett square is used to identify the percent chance of a trait being passed down from a parent to its offspring, so",certain things may be featuredSALILSPLITCHECKcertain features may be predicted (correct)SALILSPLITCHECKcertain traits may be givenSALILSPLITCHECKcertain features may be guaranteed, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
119,id5076,Endangered pandas are sometimes,accidentally dropped into volcanoesSALILSPLITCHECKconfined to enclosures to be viewed by the public (correct)SALILSPLITCHECKfound eating corn in the middle of North AmericaSALILSPLITCHECKmade into delicious rare steaks, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
176,id5133,If your dog is overweight,add more fat to their dietSALILSPLITCHECKcut back their caloric intake (correct)SALILSPLITCHECKlet them sleep moreSALILSPLITCHECKincrease their caloric intake, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
183,id5140,What type of useful product can be made from the moving winds?,woodSALILSPLITCHECKbananasSALILSPLITCHECKelectricity (correct)SALILSPLITCHECKmetal, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
284,id5241,Where would you find a mine?,in a treeSALILSPLITCHECKunder a mountain (correct)SALILSPLITCHECKin the airSALILSPLITCHECKin the water, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
281,id5238,Plants are unable to grow if they have zero access to,a nice cool breezeSALILSPLITCHECKfresh soil with manureSALILSPLITCHECKa regular source of saltwaterSALILSPLITCHECKneeds required for creating chlorophyll (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
280,id5237,What food production happens in a leaf?,nutrient making process (correct)SALILSPLITCHECKthe breathingSALILSPLITCHECKthe respirationSALILSPLITCHECKthe digestion, A,1.0, A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
191,id5148,Conservation,leads to longer drought of resourcesSALILSPLITCHECKleads to longer availability of resources (correct)SALILSPLITCHECKleads to more consumptionSALILSPLITCHECKleads to short supply of resources, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
278,id5235,What would help to ensure that your dog remains free from hypothermia in January in Alaska?,Lots of meatSALILSPLITCHECKLots of loveSALILSPLITCHECKVitamin supplementsSALILSPLITCHECKAn insulated room (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
265,id5222,"If your dog sits in an oxygen deficient chamber, what happens?",it will be fineSALILSPLITCHECKit will be happySALILSPLITCHECKit will be comfortableSALILSPLITCHECKIt will pass out (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
260,id5217,Earthworms create tunnels in,iceSALILSPLITCHECKdirt (correct)SALILSPLITCHECKwaterSALILSPLITCHECKconcrete, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
197,id5154,The reason Earth is so sturdy is because,It is made from rock (correct)SALILSPLITCHECKIt eats three meals a daySALILSPLITCHECKIt has a loving familySALILSPLITCHECKIt is made from metal, A,1.0, A,1.0,A,1.0, A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
85,id5042,A cheetah that runs all day will find it has lost a lot of,bloodSALILSPLITCHECKwater (correct)SALILSPLITCHECKpreySALILSPLITCHECKspots, B,1.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, B,1.0, A,0.0,B,1.0,B,1.0,0.30512857662936466,Low
498,id5455,"When soil is viewed in a scientific way, what is seen and viewed is actually",insects like big beetlesSALILSPLITCHECKtiny lifeforms in dirt (correct)SALILSPLITCHECKsmall mammals living thereSALILSPLITCHECKa lot of tiny pebbles, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
245,id5202,What is the primary reason my duck feather filled jacket works well against the snow,feathers slows heat transfer (correct)SALILSPLITCHECKthe natural duck waxSALILSPLITCHECKa synthetic thick linerSALILSPLITCHECKsmall flexible solar panels, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
234,id5191,Tuna primarily eat,"parasites, soybeans and flaxseedsSALILSPLITCHECKsea turtles, sharks and coral reefsSALILSPLITCHECKspineless marine organisms, cartilaginous and gelatinous organisms (correct)SALILSPLITCHECKsea vegetables like kelp, Irish moss and Arame", C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
231,id5188,During landslides there is often a lot of,airSALILSPLITCHECKmud (correct)SALILSPLITCHECKsnowSALILSPLITCHECKwind, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
204,id5161,"Through DNA, a rabbit will have long ears if",rabbits are born with earsSALILSPLITCHECKthere was a lot of foodSALILSPLITCHECKgenetic contributors had long ears (correct)SALILSPLITCHECKparents were also rabbits, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
226,id5183,Muscles move bones to produce movement like when,arms are restingSALILSPLITCHECKhair is growingSALILSPLITCHECKsmiles are invisibleSALILSPLITCHECKtoes are wiggled (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
102,id5059,Pollinators,enable plants to continue flourishing (correct)SALILSPLITCHECKplay an unimportant role in the reproduction processSALILSPLITCHECKare useless to plantsSALILSPLITCHECKare considered unwanted pests, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
292,id5249,Which item urinates?,airplaneSALILSPLITCHECKcarSALILSPLITCHECKmammal (correct)SALILSPLITCHECKboat, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, C,1.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
69,id5026,A bat flew through the sky without hitting anything due to which of these?,rainy sky to fly inSALILSPLITCHECKfast truck to driveSALILSPLITCHECKa car with gasolineSALILSPLITCHECKsurfaces to reflect sound off (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
313,id5270,What kind of implement is a compass?,to test heatSALILSPLITCHECKfor wind speedSALILSPLITCHECKit measures distanceSALILSPLITCHECKit shows direction (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
143,id5100,transplanting seedling oaks has a positive impact on,fuel costsSALILSPLITCHECKthe economySALILSPLITCHECKhousing valueSALILSPLITCHECKthe environment (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
459,id5416,What happens as water levels rise?,fish swim moreSALILSPLITCHECKhomes are builtSALILSPLITCHECKland is tallerSALILSPLITCHECKbeaches shrink (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
371,id5328,A place that is snowy has a large amount of,windSALILSPLITCHECKstormsSALILSPLITCHECKfrozen water (correct)SALILSPLITCHECKrain, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
376,id5333,as you get closer to something it begins to,shrinks down to nothingSALILSPLITCHECKgrow in size visually (correct)SALILSPLITCHECKshow a large shadowSALILSPLITCHECKrotate in a clockwise direction, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, A,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
379,id5336,Which animal is hiding from a predator?,a tadpole losing its tail as it growsSALILSPLITCHECKan angler fish using its Esca to lure another fishSALILSPLITCHECKan octopus mimicking the color and texture of a rocky outcrop (correct)SALILSPLITCHECKa great white shark breaching the water's surface, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
393,id5350,What element is prevalent in a plateau?,heliumSALILSPLITCHECKkryptonSALILSPLITCHECKsilicon (correct)SALILSPLITCHECKneon, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
395,id5352,Seeds,are useless shells that need to be discardedSALILSPLITCHECKstore extra bits of chlorophyllSALILSPLITCHECKneed to be mashed to growSALILSPLITCHECKaid in feeding what grows from them (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
494,id5451,"A woman, with a pale complexion, wants to spend the bright, sunny day at the beach. She makes sure that she stops at the store to pick up some sunblock before she begins to enjoy her day filled with sand and surf. She applies the sunblock carefully and thoroughly, because she knows that",UV rays are harmful (correct)SALILSPLITCHECKsunlight will be funSALILSPLITCHECKthe sun is closeSALILSPLITCHECKthe sun is in space, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, C,0.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
311,id5268,The leading cause of soil and rock erosion is,H2O (correct)SALILSPLITCHECKCO2SALILSPLITCHECKNaClSALILSPLITCHECKFe, A,1.0, A,1.0,A,1.0, A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
407,id5364,Acid can be used to make a new,lightSALILSPLITCHECKsubstance (correct)SALILSPLITCHECKelectricitySALILSPLITCHECKsound, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
480,id5437,What would Occur once between January 1st and December 31st,The moons orbit around the yearSALILSPLITCHECKOne rotation on mercurySALILSPLITCHECKThe distance between earth and Jupiter when traveling at light speedSALILSPLITCHECKA Solar Year on earth (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
429,id5386,"A school trip is going to study the coral reef for a class. They want to see how strong coral is, and what species of life live in and around it. Therefore, the class",takes a trip to the desertSALILSPLITCHECKclimbs a tall mountainSALILSPLITCHECKtravels to the seaside (correct)SALILSPLITCHECKvisits a remote jungle, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
435,id5392,The balance result will be number of,kilowattsSALILSPLITCHECKkilobytesSALILSPLITCHECKkilograms (correct)SALILSPLITCHECKkilometers, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,B,0.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
476,id5433,A satellite orbits a,empty spaceSALILSPLITCHECKoceanSALILSPLITCHECKterrestrial body (correct)SALILSPLITCHECKair pocket, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
474,id5431,Cooking peas requires,fresh briny sea waterSALILSPLITCHECKan unheated stove topSALILSPLITCHECKsalt and cayenne pepperSALILSPLITCHECKturning on a stove top (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
468,id5425,An instinctual behavior is,dogs rolling over on commandSALILSPLITCHECKfrogs returning to the ponds were they hatched to lay eggs (correct)SALILSPLITCHECKbirds mimicking human speechSALILSPLITCHECKseals clapping for treats from trainers, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, B,1.0,B,1.0,B,1.0,0.30512857662936466,Low
467,id5424,loose soil can be caused by one of these,a koala sitting on a treeSALILSPLITCHECKnone of theseSALILSPLITCHECKa worm burrowing through the earth (correct)SALILSPLITCHECKa bird flying through the air, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
16,id4973,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",sun graftsSALILSPLITCHECKsunlight shieldsSALILSPLITCHECKpanels collecting sunlight (correct)SALILSPLITCHECKsolar bees, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.30512857662936466,Low
43,id5000,Human reproduction requires,eggs with shellsSALILSPLITCHECKnest incubationSALILSPLITCHECKa nestSALILSPLITCHECKa womb (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.30512857662936466,Low
44,id5001,Thermometers,can help you monitor a fever (correct)SALILSPLITCHECKindicate levels of mercury in the bloodSALILSPLITCHECKread exactly at 98.6 degreesSALILSPLITCHECKare used only for babies, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
368,id5325,"Someone wants their electromagnets to work, but is having difficulty powering them. In order to make them work, they need to",run wire through currantsSALILSPLITCHECKrun a continuous current (correct)SALILSPLITCHECKrun around the wireSALILSPLITCHECKcurrently run wire through, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, A,0.0, D,0.0,B,1.0,B,1.0,0.30512857662936466,Low
495,id5452,A person is heating water in order to cook pasta. He spills the pot of water on his leg and finds that the water,scalds (correct)SALILSPLITCHECKcoolsSALILSPLITCHECKtoastsSALILSPLITCHECKfreezes, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,0.30512857662936466,Low
